secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
5878,72,116,44.9546,35.784,0,186,8.6,-5.45364624,36.18511680,0,-0.602138,-255,0,-255,0,0,0,0,0,0,0,0
5879,72,116,44.9642,35.2044,0,176,8.6,-5.45364515,36.18503063,0,-0.824072,-255,0,-255,0,0,0,0,0,0,0,0
5880,72,117,44.9737,34.9668,0,165,8.6,-5.45364750,36.18494472,0,-0.824072,-255,0,-255,0,0,0,0,0,0,0,0
5881,71,117,44.9832,34.4592,0,169,8.8,-5.45364322,36.18485989,0,-0.611976,-255,0,-255,0,0,0,0,0,0,0,0
5882,71,116,44.9926,34.308,0,155,8.8,-5.45364104,36.18477481,0,-0.40214,-255,0,-255,0,0,0,0,0,0,0,0
5883,69,116,45.0021,34.344,0,158,8.8,-5.45363534,36.18468982,0,-0.189162,-255,0,-255,0,0,0,0,0,0,0,0
5884,70,115,45.0115,34.5564,0,181,8.8,-5.45363685,36.18460449,0,-0.189162,-255,0,-255,0,0,0,0,0,0,0,0
5885,71,115,45.021,34.5996,0,200,8.4,-5.45364004,36.18451933,0,-0.410696,-255,0,-255,0,0,0,0,0,0,0,0
5886,72,114,45.0306,35.1648,0,202,8.2,-5.45364037,36.18443241,0,-0.617899,-255,0,-255,0,0,0,0,0,0,0,0
5887,72,115,45.0402,35.0136,0,206,8,-5.45364113,36.18434575,0,-0.626029,-255,0,-255,0,0,0,0,0,0,0,0
5888,72,115,45.05,35.1972,0,206,8,-5.45364171,36.18425790,0,-0.626029,-255,0,-255,0,0,0,0,0,0,0,0
5889,71,115,45.0593,34.8084,0,192,8,-5.45364079,36.18417350,0,-0.626029,-255,0,-255,0,0,0,0,0,0,0,0
5890,73,115,45.0687,34.542,0,188,7.8,-5.45364020,36.18408901,0,-0.839185,-255,0,-255,0,0,0,0,0,0,0,0
5891,72,115,45.0782,34.7076,0,183,8,-5.45363350,36.18400351,0,-0.840754,-255,0,-255,0,0,0,0,0,0,0,0
5892,70,115,45.0877,34.7652,0,198,8.2,-5.45362461,36.18391818,0,-0.630228,-255,0,-255,0,0,0,0,0,0,0,0
5893,72,115,45.0971,34.4376,0,210,8.2,-5.45360911,36.18383453,0,-0.630228,-255,0,-255,0,0,0,0,0,0,0,0
5894,72,115,45.1068,35.0244,0,209,8.2,-5.45358597,36.18374870,0,-0.630228,-255,0,-255,0,0,0,0,0,0,0,0
5895,72,115,45.1164,34.6068,0,205,8.4,-5.45355739,36.18366589,0,0.00214167,-255,0,-255,0,0,0,0,0,0,0,0
5896,71,115,45.1258,34.542,0,209,8.4,-5.45352822,36.18358458,0,0.209345,-255,0,-255,0,0,0,0,0,0,0,0
5897,71,116,45.1353,34.632,0,212,8.6,-5.45349637,36.18350328,0,0.62861,-255,0,-255,0,0,0,0,0,0,0,0
5898,71,117,45.1448,34.7112,0,205,8.6,-5.45346427,36.18342172,0,0.62861,-255,0,-255,0,0,0,0,0,0,0,0
5899,71,117,45.1542,34.6212,0,196,8.6,-5.45343217,36.18334092,0,0.62861,-255,0,-255,0,0,0,0,0,0,0,0
5900,71,117,45.1636,34.614,0,199,8.4,-5.45339512,36.18326163,0,0.629228,-255,0,-255,0,0,0,0,0,0,0,0
5901,72,115,45.1733,35.0316,0,207,8.4,-5.45335673,36.18317999,0,0.418702,-255,0,-255,0,0,0,0,0,0,0,0
5902,73,114,45.1832,35.406,0,200,8.2,-5.45331147,36.18309827,0,0.00675986,-255,0,-255,0,0,0,0,0,0,0,0
5903,73,113,45.1932,35.5356,0,187,8,-5.45326352,36.18301663,0,-0.192772,-255,0,-255,0,0,0,0,0,0,0,0
5904,74,113,45.2034,35.982,0,187,7.6,-5.45321533,36.18293348,0,-0.584959,-255,0,-255,0,0,0,0,0,0,0,0
5905,74,113,45.2136,36.0288,0,198,7.4,-5.45316780,36.18285058,0,-0.991764,-255,0,-255,0,0,0,0,0,0,0,0
5906,74,113,45.2238,36.2124,0,186,7.2,-5.45311566,36.18276827,0,-1.18651,-255,0,-255,0,0,0,0,0,0,0,0
5907,73,114,45.2339,35.8956,0,186,7.2,-5.45306730,36.18268663,0,-1.39765,-255,0,-255,0,0,0,0,0,0,0,0
5908,75,114,45.2439,35.7912,0,188,7.2,-5.45301793,36.18260507,0,-1.39765,-255,0,-255,0,0,0,0,0,0,0,0
5909,75,115,45.254,35.8128,0,179,7.2,-5.45296144,36.18252645,0,-1.39765,-255,0,-255,0,0,0,0,0,0,0,0
5910,74,116,45.2641,35.6688,0,186,7.4,-5.45291224,36.18244548,0,-0.985346,-255,0,-255,0,0,0,0,0,0,0,0
5911,74,116,45.2741,35.9064,0,195,7.2,-5.45285943,36.18236577,0,-1.18457,-255,0,-255,0,0,0,0,0,0,0,0
5912,74,116,45.2842,35.8308,0,209,7,-5.45280478,36.18228606,0,-1.18076,-255,0,-255,0,0,0,0,0,0,0,0
5913,73,115,45.2942,35.478,0,199,6.8,-5.45274988,36.18220819,0,-1.18225,-255,0,-255,0,0,0,0,0,0,0,0
5914,72,114,45.3038,34.6968,0,182,6.4,-5.45269783,36.18213250,0,-1.20598,-255,0,-255,0,0,0,0,0,0,0,0
5915,71,114,45.3133,34.1424,0,190,6.4,-5.45264829,36.18205665,0,-1.00876,-255,0,-255,0,0,0,0,0,0,0,0
5916,69,114,45.3227,33.804,0,190,6.4,-5.45259917,36.18198196,0,-0.814006,-255,0,-255,0,0,0,0,0,0,0,0
5917,69,115,45.332,33.5088,0,196,6.4,-5.45255315,36.18190728,0,-0.814006,-255,0,-255,0,0,0,0,0,0,0,0
5918,70,115,45.3413,33.4764,0,194,6.4,-5.45250764,36.18183210,0,-0.814006,-255,0,-255,0,0,0,0,0,0,0,0
5919,69,115,45.3505,33.1056,0,193,6.4,-5.45246003,36.18175842,0,-0.814006,-255,0,-255,0,0,0,0,0,0,0,0
5920,72,116,45.3598,33.1272,0,197,6.4,-5.45241309,36.18168357,0,-1.01377,-255,0,-255,0,0,0,0,0,0,0,0
5921,77,116,45.3689,32.7492,0,198,6.6,-5.45236448,36.18161140,0,-0.595184,-255,0,-255,0,0,0,0,0,0,0,0
5922,79,117,45.3781,32.9508,0,203,6.6,-5.45231880,36.18153722,0,-0.397577,-255,0,-255,0,0,0,0,0,0,0,0
5923,88,115,45.387,32.382,0,208,6.6,-5.45227211,36.18146639,0,-0.196556,-255,0,-255,0,0,0,0,0,0,0,0
5924,95,113,45.3959,31.9788,0,200,6.8,-5.45222668,36.18139590,0,0.445814,-255,0,-255,0,0,0,0,0,0,0,0
5925,75,112,45.4045,31.5072,0,151,6.8,-5.45218267,36.18132642,0,0.445814,-255,0,-255,0,0,0,0,0,0,0,0
5926,75,111,45.4127,30.1536,0,0,6.8,-5.45213976,36.18126187,0,0.445814,-255,0,-255,0,0,0,0,0,0,0,0
5927,75,111,45.4202,28.242,0,0,6.8,-5.45210673,36.18119985,0,0.445814,-255,0,-255,0,0,0,0,0,0,0,0
5928,0,110,45.4275,27.2988,0,0,6.8,-5.45207036,36.18114017,0,0.445814,-255,0,-255,0,0,0,0,0,0,0,0
5929,0,111,45.4346,26.1036,0,0,7,-5.45203390,36.18108418,0,0.730259,-255,0,-255,0,0,0,0,0,0,0,0
5930,0,111,45.4413,24.9588,0,0,7,-5.45200573,36.18102752,0,0.730259,-255,0,-255,0,0,0,0,0,0,0,0
5931,0,111,45.4469,21.5568,0,0,7.2,-5.45199777,36.18097781,0,0.872475,-255,0,-255,0,0,0,0,0,0,0,0
5932,0,110,45.451,16.7724,0,0,7.2,-5.45201512,36.18094219,0,0.872475,-255,0,-255,0,0,0,0,0,0,0,0
5933,0,110,45.456,16.056,0,0,7.2,-5.45207321,36.18093071,0,0.872475,-255,0,-255,0,0,0,0,0,0,0,0
5934,0,109,45.4611,16.3404,0,0,7.2,-5.45212895,36.18094730,0,0.646026,-255,0,-255,0,0,0,0,0,0,0,0
5935,0,108,45.4667,18.5508,0,0,7,-5.45218854,36.18095971,0,0.284954,-255,0,-255,0,0,0,0,0,0,0,0
5936,52,108,45.4728,20.6964,0,98,7,-5.45225535,36.18097186,0,0.284954,-255,0,-255,0,0,0,0,0,0,0,0
5937,78,108,45.4795,22.5648,0,192,6.6,-5.45232793,36.18098318,0,-0.316691,-255,0,-255,0,0,0,0,0,0,0,0
5938,87,108,45.4864,23.9112,0,204,6.6,-5.45240488,36.18099055,0,-0.316691,-255,0,-255,0,0,0,0,0,0,0,0
5939,80,108,45.4941,26.2152,0,193,6.4,-5.45248845,36.18100070,0,-0.864239,-255,0,-255,0,0,0,0,0,0,0,0
5940,73,108,45.5012,26.2152,0,166,6.4,-5.45256690,36.18100958,0,-0.864239,-255,0,-255,0,0,0,0,0,0,0,0
5941,72,109,45.5089,26.9172,0,183,6.2,-5.45265114,36.18102131,0,-1.48585,-255,0,-255,0,0,0,0,0,0,0,0
5942,74,110,45.5166,27.4212,0,188,6.2,-5.45273487,36.18103892,0,-1.48585,-255,0,-255,0,0,0,0,0,0,0,0
5943,76,110,45.5247,28.2204,0,181,6.2,-5.45282230,36.18105308,0,-1.48585,-255,0,-255,0,0,0,0,0,0,0,0
5944,76,110,45.5327,28.5912,0,196,6.2,-5.45290930,36.18106968,0,-1.48585,-255,0,-255,0,0,0,0,0,0,0,0
5945,76,108,45.541,29.2752,0,178,6,-5.45299983,36.18108300,0,-1.36629,-255,0,-255,0,0,0,0,0,0,0,0
5946,78,108,45.5491,29.2608,0,178,6.2,-5.45308867,36.18109759,0,-1.12084,-255,0,-255,0,0,0,0,0,0,0,0
5947,79,105,45.5571,29.0628,0,188,6.4,-5.45317601,36.18111167,0,-0.269563,-255,0,-255,0,0,0,0,0,0,0,0
5948,79,105,45.5653,29.2068,0,192,6.4,-5.45326377,36.18113020,0,-0.269563,-255,0,-255,0,0,0,0,0,0,0,0
5949,78,106,45.5732,28.5192,0,207,6.4,-5.45334952,36.18114629,0,-0.00645977,-255,0,-255,0,0,0,0,0,0,0,0
5950,76,107,45.5813,28.4544,0,215,6.6,-5.45343745,36.18115903,0,0.242567,-255,0,-255,0,0,0,0,0,0,0,0
5951,73,108,45.5887,26.7552,0,228,7.2,-5.45351925,36.18116833,0,1.31144,-255,0,-255,0,0,0,0,0,0,0,0
5952,72,108,45.5961,26.5248,0,191,7.8,-5.45360047,36.18118183,0,2.11563,-255,0,-255,0,0,0,0,0,0,0,0
5953,65,108,45.6031,25.0956,0,198,8,-5.45367566,36.18119717,0,2.40263,-255,0,-255,0,0,0,0,0,0,0,0
5954,65,108,45.6108,26.7084,0,207,8,-5.45375797,36.18121477,0,2.40263,-255,0,-255,0,0,0,0,0,0,0,0
5955,75,108,45.6196,31.1904,0,207,7.8,-5.45385369,36.18123153,0,2.41719,-255,0,-255,0,0,0,0,0,0,0,0
5956,80,107,45.6281,31.1904,0,192,7.6,-5.45394581,36.18124813,0,1.93612,-255,0,-255,0,0,0,0,0,0,0,0
5957,76,108,45.6375,33.012,0,181,7.2,-5.45404815,36.18126732,0,1.26317,-255,0,-255,0,0,0,0,0,0,0,0
5958,70,108,45.6472,34.326,0,173,6.8,-5.45415318,36.18128601,0,0.849603,-255,0,-255,0,0,0,0,0,0,0,0
5959,72,109,45.6575,36.108,0,188,6.2,-5.45426608,36.18130236,0,0.268225,-255,0,-255,0,0,0,0,0,0,0,0
5960,75,110,45.6675,36.0252,0,185,6,-5.45437655,36.18131024,0,-0.181429,-255,0,-255,0,0,0,0,0,0,0,0
5961,75,111,45.6775,36.144,0,177,5.8,-5.45448803,36.18131418,0,-1.18965,-255,0,-255,0,0,0,0,0,0,0,0
5962,74,111,45.6874,35.7696,0,177,5.6,-5.45459817,36.18130529,0,-2.1951,-255,0,-255,0,0,0,0,0,0,0,0
5963,75,111,45.6973,35.5176,0,173,5.6,-5.45470412,36.18127914,0,-2.48209,-255,0,-255,0,0,0,0,0,0,0,0
5964,74,111,45.707,34.8552,0,177,5.4,-5.45480101,36.18124184,0,-2.68997,-255,0,-255,0,0,0,0,0,0,0,0
5965,73,111,45.7167,35.0028,0,185,5.2,-5.45489682,36.18120018,0,-2.6679,-255,0,-255,0,0,0,0,0,0,0,0
5966,73,111,45.7268,35.8056,0,195,5,-5.45499447,36.18115559,0,-2.63073,-255,0,-255,0,0,0,0,0,0,0,0
5967,73,112,45.7368,35.1324,0,196,5.2,-5.45508591,36.18110379,0,-2.00804,-255,0,-255,0,0,0,0,0,0,0,0
5968,73,112,45.7466,35.1324,0,196,5.2,-5.45517577,36.18105484,0,-1.59447,-255,0,-255,0,0,0,0,0,0,0,0
5969,73,112,45.7566,35.2188,0,184,5.6,-5.45526420,36.18099960,0,-0.614804,-255,0,-255,0,0,0,0,0,0,0,0
5970,74,112,45.7664,35.6328,0,179,5.4,-5.45535162,36.18094713,0,-0.618732,-255,0,-255,0,0,0,0,0,0,0,0
5971,73,112,45.7764,35.5572,0,174,5.4,-5.45544072,36.18089282,0,-0.419355,-255,0,-255,0,0,0,0,0,0,0,0
5972,74,111,45.7861,35.5572,0,176,5.2,-5.45552563,36.18083943,0,-0.424966,-255,0,-255,0,0,0,0,0,0,0,0
5973,73,111,45.7959,35.1684,0,177,5.4,-5.45561004,36.18078386,0,-0.220493,-255,0,-255,0,0,0,0,0,0,0,0
5974,73,111,45.8055,34.8876,0,181,5.4,-5.45569729,36.18073331,0,-0.0126164,-255,0,-255,0,0,0,0,0,0,0,0
5975,72,111,45.8153,35.0172,0,186,5.6,-5.45578371,36.18068042,0,0.397806,-255,0,-255,0,0,0,0,0,0,0,0
5976,73,111,45.8251,35.2548,0,186,5.8,-5.45586920,36.18062485,0,0.799028,-255,0,-255,0,0,0,0,0,0,0,0
5977,73,112,45.8349,35.2836,0,187,5.8,-5.45595713,36.18057246,0,0.599651,-255,0,-255,0,0,0,0,0,0,0,0
5978,73,112,45.8448,35.2332,0,185,5.6,-5.45604263,36.18051698,0,0.396798,-255,0,-255,0,0,0,0,0,0,0,0
5979,73,113,45.8544,34.8984,0,198,5.4,-5.45612443,36.18046107,0,-0.209367,-255,0,-255,0,0,0,0,0,0,0,0
5980,74,112,45.8642,35.1468,0,194,5.4,-5.45620942,36.18040575,0,-0.00481281,-255,0,-255,0,0,0,0,0,0,0,0
5981,73,112,45.874,35.1396,0,181,5.4,-5.45629500,36.18035185,0,-0.00481281,-255,0,-255,0,0,0,0,0,0,0,0
5982,73,112,45.8838,35.0352,0,187,5.4,-5.45638528,36.18030181,0,0.202056,-255,0,-255,0,0,0,0,0,0,0,0
5983,72,112,45.8935,34.9776,0,194,5.6,-5.45647102,36.18024783,0,0.202465,-255,0,-255,0,0,0,0,0,0,0,0
5984,72,112,45.9032,34.7796,0,195,5.6,-5.45655577,36.18019444,0,0.202465,-255,0,-255,0,0,0,0,0,0,0,0
5985,72,112,45.9129,34.7652,0,173,5.8,-5.45663992,36.18013954,0,0.20263,-255,0,-255,0,0,0,0,0,0,0,0
5986,72,112,45.9227,34.8336,0,173,5.8,-5.45672248,36.18008254,0,-0.000142126,-255,0,-255,0,0,0,0,0,0,0,0
5987,72,112,45.9324,34.6068,0,181,5.6,-5.45680261,36.18002295,0,-0.204861,-255,0,-255,0,0,0,0,0,0,0,0
5988,71,113,45.9419,34.6068,0,183,5.8,-5.45687688,36.17996268,0,0.209388,-255,0,-255,0,0,0,0,0,0,0,0
5989,72,113,45.9515,34.38,0,175,5.8,-5.45694678,36.17989722,0,0.417265,-255,0,-255,0,0,0,0,0,0,0,0
5990,72,113,45.961,34.1604,0,183,5.8,-5.45700897,36.17982773,0,0.417265,-255,0,-255,0,0,0,0,0,0,0,0
5991,71,113,45.9706,34.4484,0,183,5.4,-5.45706798,36.17975548,0,0.00151135,-255,0,-255,0,0,0,0,0,0,0,0
5992,71,112,45.9801,34.0704,0,188,5.2,-5.45711392,36.17967904,0,-0.210761,-255,0,-255,0,0,0,0,0,0,0,0
5993,71,112,45.9896,33.7536,0,196,5.2,-5.45716035,36.17960159,0,-0.415643,-255,0,-255,0,0,0,0,0,0,0,0
5994,70,112,45.9993,34.2396,0,191,5,-5.45720084,36.17952095,0,-0.622678,-255,0,-255,0,0,0,0,0,0,0,0
5995,71,112,46.009,34.254,0,154,5,-5.45724073,36.17943965,0,-0.828384,-255,0,-255,0,0,0,0,0,0,0,0
5996,71,112,46.0186,33.8508,0,0,5,-5.45727912,36.17935910,0,-0.828384,-255,0,-255,0,0,0,0,0,0,0,0
5997,71,112,46.0281,33.336,0,0,5,-5.45731684,36.17927914,0,-0.623665,-255,0,-255,0,0,0,0,0,0,0,0
5998,0,112,46.0372,31.4892,0,0,5,-5.45735381,36.17920185,0,-0.835061,-255,0,-255,0,0,0,0,0,0,0,0
5999,0,112,46.0459,30.5748,0,0,4.8,-5.45739194,36.17912977,0,-1.06497,-255,0,-255,0,0,0,0,0,0,0,0
6000,0,112,46.0544,29.2248,0,0,4.6,-5.45742623,36.17905861,0,-1.3008,-255,0,-255,0,0,0,0,0,0,0,0
6001,0,112,46.0625,29.2248,0,0,4.4,-5.45746294,36.17899247,0,-1.13371,-255,0,-255,0,0,0,0,0,0,0,0
6002,0,112,46.0704,28.8684,0,0,4.4,-5.45749144,36.17892492,0,-0.921442,-255,0,-255,0,0,0,0,0,0,0,0
6003,0,112,46.078,27.3132,0,0,4.4,-5.45752480,36.17886188,0,-0.921442,-255,0,-255,0,0,0,0,0,0,0,0
6004,0,112,46.0854,26.532,0,0,4.6,-5.45755313,36.17879860,0,-0.447043,-255,0,-255,0,0,0,0,0,0,0,0
6005,0,108,46.0928,26.3664,0,0,4.6,-5.45758464,36.17873691,0,-0.447043,-255,0,-255,0,0,0,0,0,0,0,0
6006,0,107,46.1002,26.0496,0,0,4.6,-5.45761515,36.17867530,0,-0.447043,-255,0,-255,0,0,0,0,0,0,0,0
6007,62,107,46.1073,26.0496,0,0,4.6,-5.45764365,36.17861562,0,-0.447043,-255,0,-255,0,0,0,0,0,0,0,0
6008,62,106,46.1148,26.262,0,0,4.8,-5.45767131,36.17855201,0,-0.17968,-255,0,-255,0,0,0,0,0,0,0,0
6009,30,106,46.1223,26.2548,0,33,4.6,-5.45770266,36.17848964,0,-0.217557,-255,0,-255,0,0,0,0,0,0,0,0
6010,89,106,46.1301,26.8452,0,195,4.8,-5.45773057,36.17842334,0,0.275307,-255,0,-255,0,0,0,0,0,0,0,0
6011,89,106,46.138,27.3492,0,190,4.4,-5.45776184,36.17835620,0,0.0212715,-255,0,-255,0,0,0,0,0,0,0,0
6012,79,107,46.1458,27.378,0,174,4.4,-5.45779344,36.17829108,0,0.0212715,-255,0,-255,0,0,0,0,0,0,0,0
6013,68,107,46.1537,27.8388,0,164,4.6,-5.45782487,36.17822419,0,0.273116,-255,0,-255,0,0,0,0,0,0,0,0
6014,67,107,46.1618,28.494,0,182,4.6,-5.45785747,36.17815630,0,0.00575313,-255,0,-255,0,0,0,0,0,0,0,0
6015,68,107,46.1699,28.8432,0,188,4.6,-5.45788907,36.17808756,0,0.00575313,-255,0,-255,0,0,0,0,0,0,0,0
6016,68,107,46.1782,29.2212,0,189,4.6,-5.45792160,36.17801799,0,0.00575313,-255,0,-255,0,0,0,0,0,0,0,0
6017,70,105,46.1865,29.3004,0,187,4.6,-5.45795504,36.17794834,0,0.00575313,-255,0,-255,0,0,0,0,0,0,0,0
6018,69,105,46.1949,29.556,0,187,4.4,-5.45798957,36.17787793,0,-0.499749,-255,0,-255,0,0,0,0,0,0,0,0
6019,70,104,46.2031,29.556,0,196,4.2,-5.45802528,36.17780996,0,-0.475893,-255,0,-255,0,0,0,0,0,0,0,0
6020,70,105,46.2113,29.2248,0,193,4.2,-5.45806157,36.17774231,0,-0.732921,-255,0,-255,0,0,0,0,0,0,0,0
6021,71,105,46.2197,29.9052,0,202,4.2,-5.45810231,36.17767383,0,-0.230221,-255,0,-255,0,0,0,0,0,0,0,0
6022,71,106,46.228,29.9052,0,79,4,-5.45813886,36.17760527,0,-0.471389,-255,0,-255,0,0,0,0,0,0,0,0
6023,51,107,46.2354,28.4724,0,79,4,-5.45817138,36.17754375,0,-0.723233,-255,0,-255,0,0,0,0,0,0,0,0
6024,35,107,46.2428,27.5796,0,137,4,-5.45820465,36.17748298,0,-0.723233,-255,0,-255,0,0,0,0,0,0,0,0
6025,35,107,46.2506,28.0872,0,137,4,-5.45823667,36.17741785,0,-0.723233,-255,0,-255,0,0,0,0,0,0,0,0
6026,69,107,46.2585,28.4832,0,138,4,-5.45827573,36.17735406,0,-0.723233,-255,0,-255,0,0,0,0,0,0,0,0
6027,69,107,46.2666,28.9044,0,200,4,-5.45830524,36.17728500,0,-0.723233,-255,0,-255,0,0,0,0,0,0,0,0
6028,69,107,46.2751,29.7396,0,207,4.2,-5.45834186,36.17721425,0,-0.250016,-255,0,-255,0,0,0,0,0,0,0,0
6029,71,107,46.2837,29.9952,0,193,4.2,-5.45837933,36.17714284,0,-0.0060901,-255,0,-255,0,0,0,0,0,0,0,0
6030,71,107,46.2924,30.2544,0,215,4.2,-5.45841604,36.17707050,0,-0.0060901,-255,0,-255,0,0,0,0,0,0,0,0
6031,72,107,46.3009,30.0096,0,205,4.2,-5.45845175,36.17699884,0,-0.0060901,-255,0,-255,0,0,0,0,0,0,0,0
6032,73,108,46.3095,30.7152,0,205,4,-5.45848536,36.17692625,0,0.00256216,-255,0,-255,0,0,0,0,0,0,0,0
6033,70,108,46.318,29.6748,0,204,4,-5.45851755,36.17685434,0,0.00256216,-255,0,-255,0,0,0,0,0,0,0,0
6034,73,108,46.3263,29.6748,0,214,4,-5.45855066,36.17678493,0,0.00256216,-255,0,-255,0,0,0,0,0,0,0,0
6035,73,108,46.3351,30.6864,0,211,4.2,-5.45858243,36.17670983,0,0.229814,-255,0,-255,0,0,0,0,0,0,0,0
6036,71,108,46.3437,31.0932,0,210,4.2,-5.45861939,36.17663816,0,0.229814,-255,0,-255,0,0,0,0,0,0,0,0
6037,72,108,46.3524,30.9528,0,143,4.2,-5.45865652,36.17656558,0,0.229814,-255,0,-255,0,0,0,0,0,0,0,0
6038,72,107,46.3609,30.9528,0,122,4,-5.45869248,36.17649500,0,-0.241425,-255,0,-255,0,0,0,0,0,0,0,0
6039,51,107,46.3695,30.8016,0,122,3.8,-5.45873221,36.17642443,0,-0.47373,-255,0,-255,0,0,0,0,0,0,0,0
6040,73,108,46.3783,31.1004,0,194,3.6,-5.45876230,36.17634857,0,-0.700179,-255,0,-255,0,0,0,0,0,0,0,0
6041,74,109,46.3873,31.5684,0,199,3.4,-5.45878728,36.17627062,0,-0.924151,-255,0,-255,0,0,0,0,0,0,0,0
6042,75,109,46.3963,32.1948,0,198,3.4,-5.45882064,36.17619325,0,-0.691635,-255,0,-255,0,0,0,0,0,0,0,0
6043,76,110,46.405,31.4136,0,197,3.4,-5.45884880,36.17611899,0,-0.691635,-255,0,-255,0,0,0,0,0,0,0,0
6044,75,110,46.4137,31.6692,0,198,3.4,-5.45888091,36.17604481,0,-0.691635,-255,0,-255,0,0,0,0,0,0,0,0
6045,77,111,46.4225,31.8384,0,207,3.6,-5.45891468,36.17597038,0,-0.691635,-255,0,-255,0,0,0,0,0,0,0,0
6046,76,111,46.4313,32.2236,0,201,3.6,-5.45895064,36.17589637,0,-0.691635,-255,0,-255,0,0,0,0,0,0,0,0
6047,75,111,46.4402,32.778,0,199,3.8,-5.45898828,36.17582210,0,-0.467172,-255,0,-255,0,0,0,0,0,0,0,0
6048,76,111,46.4493,32.778,0,200,3.8,-5.45902717,36.17574641,0,-0.23101,-255,0,-255,0,0,0,0,0,0,0,0
6049,78,111,46.4582,32.5944,0,190,3.8,-5.45906388,36.17567190,0,0.00129503,-255,0,-255,0,0,0,0,0,0,0,0
6050,77,111,46.4671,32.3784,0,186,3.6,-5.45910831,36.17559998,0,0.00357537,-255,0,-255,0,0,0,0,0,0,0,0
6051,77,111,46.4761,32.3676,0,195,3.6,-5.45914971,36.17552631,0,0.227547,-255,0,-255,0,0,0,0,0,0,0,0
6052,76,111,46.4853,32.5188,0,166,3.4,-5.45919246,36.17545137,0,0.00921049,-255,0,-255,0,0,0,0,0,0,0,0
6053,76,111,46.4942,32.5188,0,73,3.6,-5.45923496,36.17537862,0,0.232986,-255,0,-255,0,0,0,0,0,0,0,0
6054,52,111,46.5028,31.914,0,73,3.6,-5.45927008,36.17530636,0,0.232986,-255,0,-255,0,0,0,0,0,0,0,0
6055,52,111,46.5113,31.4208,0,16,3.6,-5.45930763,36.17523579,0,0.00573416,-255,0,-255,0,0,0,0,0,0,0,0
6056,27,111,46.5198,31.2012,0,16,3.4,-5.45935004,36.17516773,0,-0.230974,-255,0,-255,0,0,0,0,0,0,0,0
6057,74,111,46.5281,31.6692,0,163,3.2,-5.45938105,36.17509673,0,-0.694913,-255,0,-255,0,0,0,0,0,0,0,0
6058,74,112,46.5368,31.5936,0,218,3.4,-5.45941014,36.17502180,0,-0.465317,-255,0,-255,0,0,0,0,0,0,0,0
6059,75,113,46.5452,31.7412,0,207,3.2,-5.45943981,36.17495039,0,-0.704569,-255,0,-255,0,0,0,0,0,0,0,0
6060,75,113,46.5538,31.086,0,222,3.8,-5.45947007,36.17487738,0,0.221289,-255,0,-255,0,0,0,0,0,0,0,0
6061,73,113,46.5623,30.4704,0,211,4.2,-5.45950527,36.17480613,0,0.691445,-255,0,-255,0,0,0,0,0,0,0,0
6062,73,113,46.5706,29.7576,0,223,4.2,-5.45955087,36.17474008,0,0.909782,-255,0,-255,0,0,0,0,0,0,0,0
6063,73,113,46.5788,29.1204,0,223,4.2,-5.45960678,36.17468183,0,0.686006,-255,0,-255,0,0,0,0,0,0,0,0
6064,70,114,46.5869,29.1204,0,242,4.4,-5.45966713,36.17462793,0,0.933828,-255,0,-255,0,0,0,0,0,0,0,0
6065,69,114,46.5951,28.9836,0,246,4.6,-5.45974399,36.17458762,0,1.17775,-255,0,-255,0,0,0,0,0,0,0,0
6066,70,114,46.6034,29.2392,0,244,4.8,-5.45982253,36.17454822,0,1.65484,-255,0,-255,0,0,0,0,0,0,0,0
6067,84,115,46.6116,29.502,0,231,5,-5.45990408,36.17451511,0,2.13941,-255,0,-255,0,0,0,0,0,0,0,0
6068,79,115,46.62,29.9196,0,187,5,-5.45999159,36.17448838,0,1.90981,-255,0,-255,0,0,0,0,0,0,0,0
6069,71,116,46.6283,29.9196,0,173,5,-5.46007885,36.17446432,0,2.14906,-255,0,-255,0,0,0,0,0,0,0,0
6070,71,116,46.6367,30.3156,0,178,5,-5.46016786,36.17444001,0,1.44737,-255,0,-255,0,0,0,0,0,0,0,0
6071,74,117,46.6456,31.0968,0,179,4.8,-5.46026275,36.17441730,0,0.752162,-255,0,-255,0,0,0,0,0,0,0,0
6072,74,117,46.6544,31.1796,0,169,4.8,-5.46035604,36.17439441,0,0.752162,-255,0,-255,0,0,0,0,0,0,0,0
6073,74,116,46.6631,31.6404,0,180,4.8,-5.46044815,36.17436876,0,0.752162,-255,0,-255,0,0,0,0,0,0,0,0
6074,75,115,46.672,31.7556,0,183,5,-5.46054027,36.17434119,0,0.730588,-255,0,-255,0,0,0,0,0,0,0,0
6075,72,114,46.6808,31.698,0,176,5.4,-5.46063281,36.17431378,0,0.938162,-255,0,-255,0,0,0,0,0,0,0,0
6076,70,113,46.6897,31.6404,0,164,5.4,-5.46072635,36.17428863,0,0.697786,-255,0,-255,0,0,0,0,0,0,0,0
6077,70,113,46.6985,31.8204,0,175,5.8,-5.46082065,36.17426667,0,0.90559,-255,0,-255,0,0,0,0,0,0,0,0
6078,71,113,46.7074,31.9824,0,175,6.2,-5.46091603,36.17424572,0,1.3555,-255,0,-255,0,0,0,0,0,0,0,0
